_________________________________________________________________
|---N of Coord--|-------x-------|-------y-------|-------z-------|
|           5071|           62.5|            100|           2.25|
|           5072|          81.25|            100|           2.25|
|           5073|            100|            100|           2.25|
|           5074|        104.714|            100|           2.25|
|           5075|        111.502|            100|           2.25|
|           5076|        121.276|            100|           2.25|
|           5077|        135.351|            100|           2.25|
|           5078|        155.619|            100|           2.25|
|           5079|        184.806|            100|           2.25|
|           5080|        226.834|            100|           2.25|
|           5081|        287.355|            100|           2.25|
|           5082|        374.504|            100|           2.25|
|           5083|            500|            100|           2.25|
|           5084|           -500|        104.714|           2.25|
|           5085|        -354.32|        104.714|           2.25|
|           5086|       -261.086|        104.714|           2.25|
|           5087|       -201.415|        104.714|           2.25|
|           5088|       -163.226|        104.714|           2.25|
|           5089|       -138.785|        104.714|           2.25|
|           5090|       -123.143|        104.714|           2.25|
|           5091|       -113.132|        104.714|           2.25|
|           5092|       -106.725|        104.714|           2.25|
|           5093|       -102.624|        104.714|           2.25|
|           5094|           -100|        104.714|           2.25|
|           5095|            -75|        104.714|           2.25|
|           5096|            -50|        104.714|           2.25|
|           5097|         -31.25|        104.714|           2.25|
|           5098|          -12.5|        104.714|           2.25|
|           5099|           6.25|        104.714|           2.25|
|           5100|             25|        104.714|           2.25|
|           5101|          43.75|        104.714|           2.25|
|           5102|           62.5|        104.714|           2.25|
|           5103|          81.25|        104.714|           2.25|
|           5104|            100|        104.714|           2.25|
|           5105|        104.714|        104.714|           2.25|
|           5106|        111.502|        104.714|           2.25|
|           5107|        121.276|        104.714|           2.25|
|           5108|        135.351|        104.714|           2.25|
|           5109|        155.619|        104.714|           2.25|
|           5110|        184.806|        104.714|           2.25|
|           5111|        226.834|        104.714|           2.25|
|           5112|        287.355|        104.714|           2.25|
|           5113|        374.504|        104.714|           2.25|
|           5114|            500|        104.714|           2.25|
|           5115|           -500|        111.502|           2.25|
|           5116|        -354.32|        111.502|           2.25|
|           5117|       -261.086|        111.502|           2.25|
|           5118|       -201.415|        111.502|           2.25|
|           5119|       -163.226|        111.502|           2.25|
|           5120|       -138.785|        111.502|           2.25|
|           5121|       -123.143|        111.502|           2.25|
|           5122|       -113.132|        111.502|           2.25|
|           5123|       -106.725|        111.502|           2.25|
|           5124|       -102.624|        111.502|           2.25|
|           5125|           -100|        111.502|           2.25|
|           5126|            -75|        111.502|           2.25|
|           5127|            -50|        111.502|           2.25|
|           5128|         -31.25|        111.502|           2.25|
|           5129|          -12.5|        111.502|           2.25|
|           5130|           6.25|        111.502|           2.25|
|           5131|             25|        111.502|           2.25|
|           5132|          43.75|        111.502|           2.25|
|           5133|           62.5|        111.502|           2.25|
|           5134|          81.25|        111.502|           2.25|
|           5135|            100|        111.502|           2.25|
|           5136|        104.714|        111.502|           2.25|
|           5137|        111.502|        111.502|           2.25|
|           5138|        121.276|        111.502|           2.25|
|           5139|        135.351|        111.502|           2.25|
|           5140|        155.619|        111.502|           2.25|
|           5141|        184.806|        111.502|           2.25|
|           5142|        226.834|        111.502|           2.25|
|           5143|        287.355|        111.502|           2.25|
|           5144|        374.504|        111.502|           2.25|
|           5145|            500|        111.502|           2.25|
|           5146|           -500|        121.276|           2.25|
|           5147|        -354.32|        121.276|           2.25|
|           5148|       -261.086|        121.276|           2.25|
|           5149|       -201.415|        121.276|           2.25|
|           5150|       -163.226|        121.276|           2.25|
|           5151|       -138.785|        121.276|           2.25|
|           5152|       -123.143|        121.276|           2.25|
|           5153|       -113.132|        121.276|           2.25|
|           5154|       -106.725|        121.276|           2.25|
|           5155|       -102.624|        121.276|           2.25|
|           5156|           -100|        121.276|           2.25|
|           5157|            -75|        121.276|           2.25|
|           5158|            -50|        121.276|           2.25|
|           5159|         -31.25|        121.276|           2.25|
|           5160|          -12.5|        121.276|           2.25|
|           5161|           6.25|        121.276|           2.25|
|           5162|             25|        121.276|           2.25|
|           5163|          43.75|        121.276|           2.25|
|           5164|           62.5|        121.276|           2.25|
|           5165|          81.25|        121.276|           2.25|
|           5166|            100|        121.276|           2.25|
|           5167|        104.714|        121.276|           2.25|
|           5168|        111.502|        121.276|           2.25|
|           5169|        121.276|        121.276|           2.25|
|           5170|        135.351|        121.276|           2.25|
|           5171|        155.619|        121.276|           2.25|
|           5172|        184.806|        121.276|           2.25|
|           5173|        226.834|        121.276|           2.25|
|           5174|        287.355|        121.276|           2.25|
|           5175|        374.504|        121.276|           2.25|
|           5176|            500|        121.276|           2.25|
|           5177|           -500|        135.351|           2.25|
|           5178|        -354.32|        135.351|           2.25|
|           5179|       -261.086|        135.351|           2.25|
|           5180|       -201.415|        135.351|           2.25|
|           5181|       -163.226|        135.351|           2.25|
|           5182|       -138.785|        135.351|           2.25|
|           5183|       -123.143|        135.351|           2.25|
|           5184|       -113.132|        135.351|           2.25|
|           5185|       -106.725|        135.351|           2.25|
|           5186|       -102.624|        135.351|           2.25|
|           5187|           -100|        135.351|           2.25|
|           5188|            -75|        135.351|           2.25|
|           5189|            -50|        135.351|           2.25|
|           5190|         -31.25|        135.351|           2.25|
|           5191|          -12.5|        135.351|           2.25|
|           5192|           6.25|        135.351|           2.25|
|           5193|             25|        135.351|           2.25|
|           5194|          43.75|        135.351|           2.25|
|           5195|           62.5|        135.351|           2.25|
|           5196|          81.25|        135.351|           2.25|
|           5197|            100|        135.351|           2.25|
|           5198|        104.714|        135.351|           2.25|
|           5199|        111.502|        135.351|           2.25|
|           5200|        121.276|        135.351|           2.25|
|           5201|        135.351|        135.351|           2.25|
|           5202|        155.619|        135.351|           2.25|
|           5203|        184.806|        135.351|           2.25|
|           5204|        226.834|        135.351|           2.25|
|           5205|        287.355|        135.351|           2.25|
|           5206|        374.504|        135.351|           2.25|
|           5207|            500|        135.351|           2.25|
|           5208|           -500|        155.619|           2.25|
|           5209|        -354.32|        155.619|           2.25|
|           5210|       -261.086|        155.619|           2.25|
|           5211|       -201.415|        155.619|           2.25|
|           5212|       -163.226|        155.619|           2.25|
|           5213|       -138.785|        155.619|           2.25|
|           5214|       -123.143|        155.619|           2.25|
|           5215|       -113.132|        155.619|           2.25|
|           5216|       -106.725|        155.619|           2.25|
|           5217|       -102.624|        155.619|           2.25|
|           5218|           -100|        155.619|           2.25|
|           5219|            -75|        155.619|           2.25|
|           5220|            -50|        155.619|           2.25|
|           5221|         -31.25|        155.619|           2.25|
|           5222|          -12.5|        155.619|           2.25|
|           5223|           6.25|        155.619|           2.25|
|           5224|             25|        155.619|           2.25|
|           5225|          43.75|        155.619|           2.25|
|           5226|           62.5|        155.619|           2.25|
|           5227|          81.25|        155.619|           2.25|
|           5228|            100|        155.619|           2.25|
|           5229|        104.714|        155.619|           2.25|
|           5230|        111.502|        155.619|           2.25|
|           5231|        121.276|        155.619|           2.25|
|           5232|        135.351|        155.619|           2.25|
|           5233|        155.619|        155.619|           2.25|
|           5234|        184.806|        155.619|           2.25|
|           5235|        226.834|        155.619|           2.25|
|           5236|        287.355|        155.619|           2.25|
|           5237|        374.504|        155.619|           2.25|
|           5238|            500|        155.619|           2.25|
|           5239|           -500|        184.806|           2.25|
|           5240|        -354.32|        184.806|           2.25|
|           5241|       -261.086|        184.806|           2.25|
|           5242|       -201.415|        184.806|           2.25|
|           5243|       -163.226|        184.806|           2.25|
|           5244|       -138.785|        184.806|           2.25|
|           5245|       -123.143|        184.806|           2.25|
|           5246|       -113.132|        184.806|           2.25|
|           5247|       -106.725|        184.806|           2.25|
|           5248|       -102.624|        184.806|           2.25|
|           5249|           -100|        184.806|           2.25|
|           5250|            -75|        184.806|           2.25|
|           5251|            -50|        184.806|           2.25|
|           5252|         -31.25|        184.806|           2.25|
|           5253|          -12.5|        184.806|           2.25|
|           5254|           6.25|        184.806|           2.25|
|           5255|             25|        184.806|           2.25|
|           5256|          43.75|        184.806|           2.25|
|           5257|           62.5|        184.806|           2.25|
|           5258|          81.25|        184.806|           2.25|
|           5259|            100|        184.806|           2.25|
|           5260|        104.714|        184.806|           2.25|
|           5261|        111.502|        184.806|           2.25|
|           5262|        121.276|        184.806|           2.25|
|           5263|        135.351|        184.806|           2.25|
|           5264|        155.619|        184.806|           2.25|
|           5265|        184.806|        184.806|           2.25|
|           5266|        226.834|        184.806|           2.25|
|           5267|        287.355|        184.806|           2.25|
|           5268|        374.504|        184.806|           2.25|
|           5269|            500|        184.806|           2.25|
|           5270|           -500|        226.834|           2.25|
|           5271|        -354.32|        226.834|           2.25|
|           5272|       -261.086|        226.834|           2.25|
|           5273|       -201.415|        226.834|           2.25|
|           5274|       -163.226|        226.834|           2.25|
|           5275|       -138.785|        226.834|           2.25|
|           5276|       -123.143|        226.834|           2.25|
|           5277|       -113.132|        226.834|           2.25|
|           5278|       -106.725|        226.834|           2.25|
|           5279|       -102.624|        226.834|           2.25|
|           5280|           -100|        226.834|           2.25|
|           5281|            -75|        226.834|           2.25|
|           5282|            -50|        226.834|           2.25|
|           5283|         -31.25|        226.834|           2.25|
|           5284|          -12.5|        226.834|           2.25|
|           5285|           6.25|        226.834|           2.25|
|           5286|             25|        226.834|           2.25|
|           5287|          43.75|        226.834|           2.25|
|           5288|           62.5|        226.834|           2.25|
|           5289|          81.25|        226.834|           2.25|
|           5290|            100|        226.834|           2.25|
|           5291|        104.714|        226.834|           2.25|
|           5292|        111.502|        226.834|           2.25|
|           5293|        121.276|        226.834|           2.25|
|           5294|        135.351|        226.834|           2.25|
|           5295|        155.619|        226.834|           2.25|
|           5296|        184.806|        226.834|           2.25|
|           5297|        226.834|        226.834|           2.25|
|           5298|        287.355|        226.834|           2.25|
|           5299|        374.504|        226.834|           2.25|
|           5300|            500|        226.834|           2.25|
|           5301|           -500|        287.355|           2.25|
|           5302|        -354.32|        287.355|           2.25|
|           5303|       -261.086|        287.355|           2.25|
|           5304|       -201.415|        287.355|           2.25|
|           5305|       -163.226|        287.355|           2.25|
|           5306|       -138.785|        287.355|           2.25|
|           5307|       -123.143|        287.355|           2.25|
|           5308|       -113.132|        287.355|           2.25|
|           5309|       -106.725|        287.355|           2.25|
|           5310|       -102.624|        287.355|           2.25|
|           5311|           -100|        287.355|           2.25|
|           5312|            -75|        287.355|           2.25|
|           5313|            -50|        287.355|           2.25|
|           5314|         -31.25|        287.355|           2.25|
|           5315|          -12.5|        287.355|           2.25|
|           5316|           6.25|        287.355|           2.25|
|           5317|             25|        287.355|           2.25|
|           5318|          43.75|        287.355|           2.25|
|           5319|           62.5|        287.355|           2.25|
|           5320|          81.25|        287.355|           2.25|
|           5321|            100|        287.355|           2.25|
|           5322|        104.714|        287.355|           2.25|
|           5323|        111.502|        287.355|           2.25|
|           5324|        121.276|        287.355|           2.25|
|           5325|        135.351|        287.355|           2.25|
|           5326|        155.619|        287.355|           2.25|
|           5327|        184.806|        287.355|           2.25|
|           5328|        226.834|        287.355|           2.25|
|           5329|        287.355|        287.355|           2.25|
|           5330|        374.504|        287.355|           2.25|
|           5331|            500|        287.355|           2.25|
|           5332|           -500|        374.504|           2.25|
|           5333|        -354.32|        374.504|           2.25|
|           5334|       -261.086|        374.504|           2.25|
|           5335|       -201.415|        374.504|           2.25|
|           5336|       -163.226|        374.504|           2.25|
|           5337|       -138.785|        374.504|           2.25|
|           5338|       -123.143|        374.504|           2.25|
|           5339|       -113.132|        374.504|           2.25|
|           5340|       -106.725|        374.504|           2.25|
|           5341|       -102.624|        374.504|           2.25|
|           5342|           -100|        374.504|           2.25|
|           5343|            -75|        374.504|           2.25|
|           5344|            -50|        374.504|           2.25|
|           5345|         -31.25|        374.504|           2.25|
|           5346|          -12.5|        374.504|           2.25|
|           5347|           6.25|        374.504|           2.25|
|           5348|             25|        374.504|           2.25|
|           5349|          43.75|        374.504|           2.25|
|           5350|           62.5|        374.504|           2.25|
|           5351|          81.25|        374.504|           2.25|
|           5352|            100|        374.504|           2.25|
|           5353|        104.714|        374.504|           2.25|
|           5354|        111.502|        374.504|           2.25|
|           5355|        121.276|        374.504|           2.25|
|           5356|        135.351|        374.504|           2.25|
|           5357|        155.619|        374.504|           2.25|
|           5358|        184.806|        374.504|           2.25|
|           5359|        226.834|        374.504|           2.25|
|           5360|        287.355|        374.504|           2.25|
|           5361|        374.504|        374.504|           2.25|
|           5362|            500|        374.504|           2.25|
|           5363|           -500|            500|           2.25|
|           5364|        -354.32|            500|           2.25|
|           5365|       -261.086|            500|           2.25|
|           5366|       -201.415|            500|           2.25|
|           5367|       -163.226|            500|           2.25|
|           5368|       -138.785|            500|           2.25|
|           5369|       -123.143|            500|           2.25|
|           5370|       -113.132|            500|           2.25|
|           5371|       -106.725|            500|           2.25|
|           5372|       -102.624|            500|           2.25|
|           5373|           -100|            500|           2.25|
|           5374|            -75|            500|           2.25|
|           5375|            -50|            500|           2.25|
|           5376|         -31.25|            500|           2.25|
|           5377|          -12.5|            500|           2.25|
|           5378|           6.25|            500|           2.25|
|           5379|             25|            500|           2.25|
|           5380|          43.75|            500|           2.25|
|           5381|           62.5|            500|           2.25|
|           5382|          81.25|            500|           2.25|
|           5383|            100|            500|           2.25|
|           5384|        104.714|            500|           2.25|
|           5385|        111.502|            500|           2.25|
|           5386|        121.276|            500|           2.25|
|           5387|        135.351|            500|           2.25|
|           5388|        155.619|            500|           2.25|
|           5389|        184.806|            500|           2.25|
|           5390|        226.834|            500|           2.25|
|           5391|        287.355|            500|           2.25|
|           5392|        374.504|            500|           2.25|
|           5393|            500|            500|           2.25|
|           5394|           -500|           -500|              3|
|           5395|        -354.32|           -500|              3|
|           5396|       -261.086|           -500|              3|
|           5397|       -201.415|           -500|              3|
|           5398|       -163.226|           -500|              3|
|           5399|       -138.785|           -500|              3|
|           5400|       -123.143|           -500|              3|
|           5401|       -113.132|           -500|              3|
|           5402|       -106.725|           -500|              3|
|           5403|       -102.624|           -500|              3|
|           5404|           -100|           -500|              3|
|           5405|            -75|           -500|              3|
|           5406|            -50|           -500|              3|
|           5407|         -31.25|           -500|              3|
|           5408|          -12.5|           -500|              3|
|           5409|           6.25|           -500|              3|
|           5410|             25|           -500|              3|
|           5411|          43.75|           -500|              3|
|           5412|           62.5|           -500|              3|
|           5413|          81.25|           -500|              3|
|           5414|            100|           -500|              3|
|           5415|        104.714|           -500|              3|
|           5416|        111.502|           -500|              3|
|           5417|        121.276|           -500|              3|
|           5418|        135.351|           -500|              3|
|           5419|        155.619|           -500|              3|
|           5420|        184.806|           -500|              3|
|           5421|        226.834|           -500|              3|
|           5422|        287.355|           -500|              3|
|           5423|        374.504|           -500|              3|
|           5424|            500|           -500|              3|
|           5425|           -500|        -354.32|              3|
|           5426|        -354.32|        -354.32|              3|
|           5427|       -261.086|        -354.32|              3|
|           5428|       -201.415|        -354.32|              3|
|           5429|       -163.226|        -354.32|              3|
|           5430|       -138.785|        -354.32|              3|
|           5431|       -123.143|        -354.32|              3|
|           5432|       -113.132|        -354.32|              3|
|           5433|       -106.725|        -354.32|              3|
|           5434|       -102.624|        -354.32|              3|
|           5435|           -100|        -354.32|              3|
|           5436|            -75|        -354.32|              3|
|           5437|            -50|        -354.32|              3|
|           5438|         -31.25|        -354.32|              3|
|           5439|          -12.5|        -354.32|              3|
|           5440|           6.25|        -354.32|              3|
|           5441|             25|        -354.32|              3|
|           5442|          43.75|        -354.32|              3|
|           5443|           62.5|        -354.32|              3|
|           5444|          81.25|        -354.32|              3|
|           5445|            100|        -354.32|              3|
|           5446|        104.714|        -354.32|              3|
|           5447|        111.502|        -354.32|              3|
|           5448|        121.276|        -354.32|              3|
|           5449|        135.351|        -354.32|              3|
|           5450|        155.619|        -354.32|              3|
|           5451|        184.806|        -354.32|              3|
|           5452|        226.834|        -354.32|              3|
|           5453|        287.355|        -354.32|              3|
|           5454|        374.504|        -354.32|              3|
|           5455|            500|        -354.32|              3|
|           5456|           -500|       -261.086|              3|
|           5457|        -354.32|       -261.086|              3|
|           5458|       -261.086|       -261.086|              3|
|           5459|       -201.415|       -261.086|              3|
|           5460|       -163.226|       -261.086|              3|
|           5461|       -138.785|       -261.086|              3|
|           5462|       -123.143|       -261.086|              3|
|           5463|       -113.132|       -261.086|              3|
|           5464|       -106.725|       -261.086|              3|
|           5465|       -102.624|       -261.086|              3|
|           5466|           -100|       -261.086|              3|
|           5467|            -75|       -261.086|              3|
|           5468|            -50|       -261.086|              3|
|           5469|         -31.25|       -261.086|              3|
|           5470|          -12.5|       -261.086|              3|
|           5471|           6.25|       -261.086|              3|
|           5472|             25|       -261.086|              3|
|           5473|          43.75|       -261.086|              3|
|           5474|           62.5|       -261.086|              3|
|           5475|          81.25|       -261.086|              3|
|           5476|            100|       -261.086|              3|
|           5477|        104.714|       -261.086|              3|
|           5478|        111.502|       -261.086|              3|
|           5479|        121.276|       -261.086|              3|
|           5480|        135.351|       -261.086|              3|
|           5481|        155.619|       -261.086|              3|
|           5482|        184.806|       -261.086|              3|
|           5483|        226.834|       -261.086|              3|
|           5484|        287.355|       -261.086|              3|
|           5485|        374.504|       -261.086|              3|
|           5486|            500|       -261.086|              3|
|           5487|           -500|       -201.415|              3|
|           5488|        -354.32|       -201.415|              3|
|           5489|       -261.086|       -201.415|              3|
|           5490|       -201.415|       -201.415|              3|
|           5491|       -163.226|       -201.415|              3|
|           5492|       -138.785|       -201.415|              3|
|           5493|       -123.143|       -201.415|              3|
|           5494|       -113.132|       -201.415|              3|
|           5495|       -106.725|       -201.415|              3|
|           5496|       -102.624|       -201.415|              3|
|           5497|           -100|       -201.415|              3|
|           5498|            -75|       -201.415|              3|
|           5499|            -50|       -201.415|              3|
|           5500|         -31.25|       -201.415|              3|
|           5501|          -12.5|       -201.415|              3|
|           5502|           6.25|       -201.415|              3|
|           5503|             25|       -201.415|              3|
|           5504|          43.75|       -201.415|              3|
|           5505|           62.5|       -201.415|              3|
|           5506|          81.25|       -201.415|              3|
|           5507|            100|       -201.415|              3|
|           5508|        104.714|       -201.415|              3|
|           5509|        111.502|       -201.415|              3|
|           5510|        121.276|       -201.415|              3|
|           5511|        135.351|       -201.415|              3|
|           5512|        155.619|       -201.415|              3|
|           5513|        184.806|       -201.415|              3|
|           5514|        226.834|       -201.415|              3|
|           5515|        287.355|       -201.415|              3|
|           5516|        374.504|       -201.415|              3|
|           5517|            500|       -201.415|              3|
|           5518|           -500|       -163.226|              3|
|           5519|        -354.32|       -163.226|              3|
|           5520|       -261.086|       -163.226|              3|
|           5521|       -201.415|       -163.226|              3|
|           5522|       -163.226|       -163.226|              3|
|           5523|       -138.785|       -163.226|              3|
|           5524|       -123.143|       -163.226|              3|
|           5525|       -113.132|       -163.226|              3|
|           5526|       -106.725|       -163.226|              3|
|           5527|       -102.624|       -163.226|              3|
|           5528|           -100|       -163.226|              3|
|           5529|            -75|       -163.226|              3|
|           5530|            -50|       -163.226|              3|
|           5531|         -31.25|       -163.226|              3|
|           5532|          -12.5|       -163.226|              3|
|           5533|           6.25|       -163.226|              3|
|           5534|             25|       -163.226|              3|
|           5535|          43.75|       -163.226|              3|
|           5536|           62.5|       -163.226|              3|
|           5537|          81.25|       -163.226|              3|
|           5538|            100|       -163.226|              3|
|           5539|        104.714|       -163.226|              3|
|           5540|        111.502|       -163.226|              3|
|           5541|        121.276|       -163.226|              3|
|           5542|        135.351|       -163.226|              3|
|           5543|        155.619|       -163.226|              3|
|           5544|        184.806|       -163.226|              3|
|           5545|        226.834|       -163.226|              3|
|           5546|        287.355|       -163.226|              3|
|           5547|        374.504|       -163.226|              3|
|           5548|            500|       -163.226|              3|
|           5549|           -500|       -138.785|              3|
|           5550|        -354.32|       -138.785|              3|
|           5551|       -261.086|       -138.785|              3|
|           5552|       -201.415|       -138.785|              3|
|           5553|       -163.226|       -138.785|              3|
|           5554|       -138.785|       -138.785|              3|
|           5555|       -123.143|       -138.785|              3|
|           5556|       -113.132|       -138.785|              3|
|           5557|       -106.725|       -138.785|              3|
|           5558|       -102.624|       -138.785|              3|
|           5559|           -100|       -138.785|              3|
|           5560|            -75|       -138.785|              3|
|           5561|            -50|       -138.785|              3|
|           5562|         -31.25|       -138.785|              3|
|           5563|          -12.5|       -138.785|              3|
|           5564|           6.25|       -138.785|              3|
|           5565|             25|       -138.785|              3|
|           5566|          43.75|       -138.785|              3|
|           5567|           62.5|       -138.785|              3|
|           5568|          81.25|       -138.785|              3|
|           5569|            100|       -138.785|              3|
|           5570|        104.714|       -138.785|              3|
|           5571|        111.502|       -138.785|              3|
|           5572|        121.276|       -138.785|              3|
|           5573|        135.351|       -138.785|              3|
|           5574|        155.619|       -138.785|              3|
|           5575|        184.806|       -138.785|              3|
|           5576|        226.834|       -138.785|              3|
|           5577|        287.355|       -138.785|              3|
|           5578|        374.504|       -138.785|              3|
|           5579|            500|       -138.785|              3|
|           5580|           -500|       -123.143|              3|
|           5581|        -354.32|       -123.143|              3|
|           5582|       -261.086|       -123.143|              3|
|           5583|       -201.415|       -123.143|              3|
|           5584|       -163.226|       -123.143|              3|
|           5585|       -138.785|       -123.143|              3|
|           5586|       -123.143|       -123.143|              3|
|           5587|       -113.132|       -123.143|              3|
|           5588|       -106.725|       -123.143|              3|
|           5589|       -102.624|       -123.143|              3|
|           5590|           -100|       -123.143|              3|
|           5591|            -75|       -123.143|              3|
|           5592|            -50|       -123.143|              3|
|           5593|         -31.25|       -123.143|              3|
|           5594|          -12.5|       -123.143|              3|
|           5595|           6.25|       -123.143|              3|
|           5596|             25|       -123.143|              3|
|           5597|          43.75|       -123.143|              3|
|           5598|           62.5|       -123.143|              3|
|           5599|          81.25|       -123.143|              3|
|           5600|            100|       -123.143|              3|
|           5601|        104.714|       -123.143|              3|
|           5602|        111.502|       -123.143|              3|
|           5603|        121.276|       -123.143|              3|
|           5604|        135.351|       -123.143|              3|
|           5605|        155.619|       -123.143|              3|
|           5606|        184.806|       -123.143|              3|
|           5607|        226.834|       -123.143|              3|
|           5608|        287.355|       -123.143|              3|
|           5609|        374.504|       -123.143|              3|
|           5610|            500|       -123.143|              3|
|           5611|           -500|       -113.132|              3|
|           5612|        -354.32|       -113.132|              3|
|           5613|       -261.086|       -113.132|              3|
|           5614|       -201.415|       -113.132|              3|
|           5615|       -163.226|       -113.132|              3|
|           5616|       -138.785|       -113.132|              3|
|           5617|       -123.143|       -113.132|              3|
|           5618|       -113.132|       -113.132|              3|
|           5619|       -106.725|       -113.132|              3|
|           5620|       -102.624|       -113.132|              3|
|           5621|           -100|       -113.132|              3|
|           5622|            -75|       -113.132|              3|
|           5623|            -50|       -113.132|              3|
|           5624|         -31.25|       -113.132|              3|
|           5625|          -12.5|       -113.132|              3|
|           5626|           6.25|       -113.132|              3|
|           5627|             25|       -113.132|              3|
|           5628|          43.75|       -113.132|              3|
|           5629|           62.5|       -113.132|              3|
|           5630|          81.25|       -113.132|              3|
|           5631|            100|       -113.132|              3|
|           5632|        104.714|       -113.132|              3|
|           5633|        111.502|       -113.132|              3|
|           5634|        121.276|       -113.132|              3|
|           5635|        135.351|       -113.132|              3|
|           5636|        155.619|       -113.132|              3|
|           5637|        184.806|       -113.132|              3|
|           5638|        226.834|       -113.132|              3|
|           5639|        287.355|       -113.132|              3|
|           5640|        374.504|       -113.132|              3|
|           5641|            500|       -113.132|              3|
|           5642|           -500|       -106.725|              3|
|           5643|        -354.32|       -106.725|              3|
|           5644|       -261.086|       -106.725|              3|
|           5645|       -201.415|       -106.725|              3|
|           5646|       -163.226|       -106.725|              3|
|           5647|       -138.785|       -106.725|              3|
|           5648|       -123.143|       -106.725|              3|
|           5649|       -113.132|       -106.725|              3|
|           5650|       -106.725|       -106.725|              3|
|           5651|       -102.624|       -106.725|              3|
|           5652|           -100|       -106.725|              3|
|           5653|            -75|       -106.725|              3|
|           5654|            -50|       -106.725|              3|
|           5655|         -31.25|       -106.725|              3|
|           5656|          -12.5|       -106.725|              3|
|           5657|           6.25|       -106.725|              3|
|           5658|             25|       -106.725|              3|
|           5659|          43.75|       -106.725|              3|
|           5660|           62.5|       -106.725|              3|
|           5661|          81.25|       -106.725|              3|
|           5662|            100|       -106.725|              3|
|           5663|        104.714|       -106.725|              3|
|           5664|        111.502|       -106.725|              3|
|           5665|        121.276|       -106.725|              3|
|           5666|        135.351|       -106.725|              3|
|           5667|        155.619|       -106.725|              3|
|           5668|        184.806|       -106.725|              3|
|           5669|        226.834|       -106.725|              3|
|           5670|        287.355|       -106.725|              3|
|           5671|        374.504|       -106.725|              3|
|           5672|            500|       -106.725|              3|
|           5673|           -500|       -102.624|              3|
|           5674|        -354.32|       -102.624|              3|
|           5675|       -261.086|       -102.624|              3|
|           5676|       -201.415|       -102.624|              3|
|           5677|       -163.226|       -102.624|              3|
|           5678|       -138.785|       -102.624|              3|
|           5679|       -123.143|       -102.624|              3|
|           5680|       -113.132|       -102.624|              3|
|           5681|       -106.725|       -102.624|              3|
|           5682|       -102.624|       -102.624|              3|
|           5683|           -100|       -102.624|              3|
|           5684|            -75|       -102.624|              3|
|           5685|            -50|       -102.624|              3|
|           5686|         -31.25|       -102.624|              3|
|           5687|          -12.5|       -102.624|              3|
|           5688|           6.25|       -102.624|              3|
|           5689|             25|       -102.624|              3|
|           5690|          43.75|       -102.624|              3|
|           5691|           62.5|       -102.624|              3|
|           5692|          81.25|       -102.624|              3|
|           5693|            100|       -102.624|              3|
|           5694|        104.714|       -102.624|              3|
|           5695|        111.502|       -102.624|              3|
|           5696|        121.276|       -102.624|              3|
|           5697|        135.351|       -102.624|              3|
|           5698|        155.619|       -102.624|              3|
|           5699|        184.806|       -102.624|              3|
|           5700|        226.834|       -102.624|              3|
|           5701|        287.355|       -102.624|              3|
|           5702|        374.504|       -102.624|              3|
|           5703|            500|       -102.624|              3|
|           5704|           -500|           -100|              3|
|           5705|        -354.32|           -100|              3|
|           5706|       -261.086|           -100|              3|
|           5707|       -201.415|           -100|              3|
|           5708|       -163.226|           -100|              3|
|           5709|       -138.785|           -100|              3|
|           5710|       -123.143|           -100|              3|
|           5711|       -113.132|           -100|              3|
|           5712|       -106.725|           -100|              3|
|           5713|       -102.624|           -100|              3|
|           5714|           -100|           -100|              3|
|           5715|            -75|           -100|              3|
|           5716|            -50|           -100|              3|
|           5717|         -31.25|           -100|              3|
|           5718|          -12.5|           -100|              3|
|           5719|           6.25|           -100|              3|
|           5720|             25|           -100|              3|
|           5721|          43.75|           -100|              3|
|           5722|           62.5|           -100|              3|
|           5723|          81.25|           -100|              3|
|           5724|            100|           -100|              3|
|           5725|        104.714|           -100|              3|
|           5726|        111.502|           -100|              3|
|           5727|        121.276|           -100|              3|
|           5728|        135.351|           -100|              3|
|           5729|        155.619|           -100|              3|
|           5730|        184.806|           -100|              3|
|           5731|        226.834|           -100|              3|
|           5732|        287.355|           -100|              3|
|           5733|        374.504|           -100|              3|
|           5734|            500|           -100|              3|
|           5735|           -500|            -75|              3|
|           5736|        -354.32|            -75|              3|
|           5737|       -261.086|            -75|              3|
|           5738|       -201.415|            -75|              3|
|           5739|       -163.226|            -75|              3|
|           5740|       -138.785|            -75|              3|
|           5741|       -123.143|            -75|              3|
|           5742|       -113.132|            -75|              3|
